DATE,PRECIP,PET,FLOW_cumecs
22/03/1965,4.710373687,1.097268164,1.1
23/03/1965,3.868902223,1.22001697,1.13
24/03/1965,4.899467033,1.237605186,1.2
25/03/1965,10.8082857,1.153862206,1.21
26/03/1965,0.304938258,1.288078975,1.34
27/03/1965,0.000350644,1.449226615,1.31
28/03/1965,0,1.498931748,1.35
29/03/1965,0,1.447138457,1.41
30/03/1965,0,1.429601769,1.39
31/03/1965,0,1.372147864,1.42
01/04/1965,0.000109641,1.335296583,1.4
02/04/1965,0.002100645,1.433602356,1.4
03/04/1965,0.234418259,1.497471298,1.4
04/04/1965,0.949318405,1.539246368,1.4
05/04/1965,0.900059079,1.487503499,1.37
06/04/1965,2.583932394,1.387732249,1.4
07/04/1965,1.018042316,1.542471764,1.4
08/04/1965,4.309708556,1.361545244,1.36
09/04/1965,7.805148098,1.383781153,1.37
10/04/1965,1.491645652,1.613549455,1.36
11/04/1965,7.938401365,1.422437356,1.35
12/04/1965,2.810191312,1.530160829,1.35
13/04/1965,0.026189786,1.46022157,1.29
14/04/1965,0.774257045,1.571200476,1.25
15/04/1965,0.418234197,1.78887115,1.23
16/04/1965,1.693860701,1.852991595,1.21
17/04/1965,6.09661023,1.785374179,1.21
18/04/1965,2.416606628,1.557313622,1.19
19/04/1965,5.636312765,1.432166564,1.19
20/04/1965,0.05002464,1.4235238,1.18
21/04/1965,0.000176525,1.473777845,1.15
22/04/1965,0.003306869,1.616421941,1.14
23/04/1965,0.01580325,1.732494185,1.12
24/04/1965,0.102998767,1.679268582,1.11
25/04/1965,0.516683962,1.703891056,1.09
26/04/1965,4.504531351,1.753570535,1.09
27/04/1965,2.825003291,1.651730099,1.02
28/04/1965,1.061257712,1.63871025,0.997
29/04/1965,0.001178442,1.645176244,0.991
30/04/1965,0.02261481,1.835912645,0.983
01/05/1965,0.196002741,1.924640699,0.966
02/05/1965,3.968793611,2.079965162,0.951
03/05/1965,4.805689936,2.025325005,0.957
04/05/1965,4.157023463,2.092184115,0.963
05/05/1965,0.074460861,2.037588741,0.949
06/05/1965,2.148359079,1.845798611,0.915
07/05/1965,0.420996998,2.159188074,0.92
08/05/1965,1.18260764,2.139260263,0.906
09/05/1965,0.000306958,2.261357472,0.892
10/05/1965,0,2.22085437,0.872
11/05/1965,0,2.314735803,0.855
12/05/1965,0,2.42441075,0.864
13/05/1965,0,2.627998672,0.858
14/05/1965,0.00748462,2.780525006,0.833
15/05/1965,3.054707752,2.497732398,0.827
16/05/1965,8.858761789,2.456325369,0.83
17/05/1965,7.485302257,2.323187855,0.889
18/05/1965,0.759724783,2.094558436,0.813
19/05/1965,0,1.903497729,0.801
20/05/1965,0,2.050438073,0.799
21/05/1965,0.129709708,2.216586219,0.799
22/05/1965,2.361671015,2.513334295,0.782
23/05/1965,3.759720416,2.39751861,0.782
24/05/1965,10.40724202,2.318638209,0.813
25/05/1965,1.725012322,2.395430674,0.793
26/05/1965,3.537934759,2.431698126,0.782
27/05/1965,0.350913027,2.353991658,0.776
28/05/1965,0.001130832,2.091141537,0.779
29/05/1965,0.386216028,2.227904305,0.748
30/05/1965,0.65590854,2.100025823,0.742
31/05/1965,0.079237923,2.146150811,0.728
